Tpst1,91.46
Wnt2b,87.52
Grk4,88.63
Grk6,91.03
Mab21l1,94.43
Pspn,76.62
Cidea,76.69
Cideb,72.44
Atxn2,45.80
Tbx15,61.85
Itgb5,82.91
Nmt1,83.80
Nmt2,79.96
Epb41l2,59.38
Slc16a2,79.80
Grem1,74.25
Cript,79.39
Bik,63.25
Rnaseh1,79.42
Nptx2,81.38
Npy5r,73.13
Ppargc1a,52.72
Dxo,93.06
Ca11,88.08
Btnl2,87.30
Per3,55.65
Gpld1,87.49
Ctss,91.97
Tert,80.14
Xirp1,52.86
Cbfa2t2,64.67
Emc8,91.90
Il27ra,78.19
Pdlim1,69.54
Tspan6,88.43
Vamp8,89.14
Ulk1,60.31
Vmn2r1,85.82
Fzd1,79.02
Gtf2h4,85.89
Aoc3,94.11
Fhl2,92.09
Psma3,95.35
Stx7,78.96
Gnaz,93.47
Bard1,65.13
Slc16a7,86.47
Sfn,93.30
Osmr,74.50
Ccl19,77.86
Mybpc3,79.17
Dok2,70.80
Tmem131,60.54
Ugdh,93.69
Pknox1,61.79
Tnfaip1,81.99
Vamp4,82.19
Ubr1,84.48
Stra6,77.71
Snx3,90.93
Snx12,87.58
Sp3,37.30
Clcn7,84.30
Fcn2,86.57
Hsd17b12,95.39
Hcn4,59.97
Fgfbp1,72.09
Gm20767,37.47
Tcstv3,37.63
Kdm6a,71.37
Tcap,81.24
Srpk1,72.24
Btg4,74.36
Sprr2b,70.83
Sprr2d,77.33
Sprr2e,75.75
Sprr2f,71.89
Sprr2g,76.46
Sprr2h,79.68
Sprr2i,76.20
Sprr2j,52.79
Sprr2k,76.11
Diaph2,76.59
Pigr,77.44
Pdk4,89.37
Smpd2,91.04
Stag3,77.83
Slc22a2,85.62
Cacng1,74.66
Slc25a17,86.59
Alox12b,91.88
Mid1,84.65
Nkx2-8,66.58
Dtnb,72.91
Cask,78.40
Pfdn2,81.60
AF067061,38.81
Tcstv1,35.05
Rtn2,52.75
Myoc,81.56
Pde9a,86.61
Cd46,85.54
Gp9,86.07
Ly86,89.80
Ttc3,62.86
Chst3,79.97
Clec11a,78.34
Col5a1,52.71
Gm6020,93.16
Gm21836,87.30
Gm10139,94.01
Gm10226,94.64
Cfdp1,66.11
Grem2,78.46
Bcl6b,52.90
Wiz,48.18
Znf326,54.23
Sorl1,73.38
Itln1,92.96
Agr2,85.77
Ntsr1,78.42
Nid2,73.62
Cd83,73.01
Naglu,96.29
Ctnnal1,83.74
Myo1a,85.79
Kcnj1,86.27
Cdh16,83.30
Wdr1,96.68
Slc4a4,70.72
Tnnt1,78.33
Ikbkb,86.21
Krtap13,39.67
Baz1a,69.14
Vti1b,83.09
Tgfbr3,71.47
Grpel2,80.05
Avil,78.57
Cxcr3,80.22
Tulp3,72.66
Gpr33,84.61
Nme6,92.02
Cacna1h,58.71
Papss2,91.47
Ccl22,87.46
Mtx2,92.00
Adcy1,78.17
Aurkc,89.93
Klc1,77.62
Klc2,73.67
Rdh7,95.77
Stc2,73.29
Kcnk4,77.20
Dhcr7,92.02
Capns1,76.86
Znf106,45.95
Foxl2,61.92
Tnfrsf17,64.12
Igf2bp1,78.50
Dync1i1,72.81
Dync1i2,73.77
Nsd1,44.00
Plin4,52.51
Gpr50,67.47
Pde8a,77.94
Cntfr,83.24
Dnmt3a,74.38
Dnmt3b,73.41
Ap1g2,84.17
Gmnn,70.93
Dll3,66.39
Shoc2,88.21
Ikbkg,81.49
Ppt1,91.31
Zfr,62.20
Ddc,96.96
Fpr2,84.65
Fpr-rs3,86.62
Cops3,85.42
Cops4,94.33
Cops6,87.27
Cldn1,83.87
Cldn2,78.02
Parp2,84.68
Men1,85.03
Slc27a3,88.11
Axin2,61.41
Hnrnpa2b1,69.77
Lrp6,80.01
Aff1,51.51
Sap30,69.74
Slc6a20b,89.56
Slc6a18,92.10
Comt,94.17
Pglyrp1,94.75
Becn1,77.68
Cacng2,67.10
Lmx1b,71.41
Foxh1,61.48
Parg,69.20
Usp2,68.15
Slc28a2,82.32
Gosr1,85.04
Sema3f,84.31
F2rl3,78.46
Pak1,73.78
Lamtor3,95.89
Emp2,94.60
Brd7,65.20
Rrad,72.64
Creg1,87.56
Dgka,82.20
Mmp23,77.03
Psmc3,82.25
Pcdha4,74.07
Ugcg,93.59
Clpp,84.33
Stk16,92.60
Blm,61.10
Hcn2,72.92
Hcn1,70.71
Hcn3,73.05
Orc4,88.35
Ctbp1,84.35
Klrg1,84.04
Avpr2,77.69
Ifitm5,66.13
Map7,61.98
Hsd17b7,91.13
Gdap1,87.86
Scrg1,80.76
Tom1,71.53
F5,63.34
Il13ra2,86.16
F11r,84.10
Rpp30,87.04
Lect2,92.88
Dcx,67.49
Stam2,69.98
Aanat,85.71
Fut9,90.49
Sc5d,94.18
Jtb,78.44
St3gal5,83.37
Cyp4a10,93.56
Shd,67.40
Spsb2,88.57
Adam15,72.35
Fgd3,69.96
Cradd,79.53
Idh1,96.05
Akap10,65.68
Arl6,94.44
Rbbp9,96.82
Tspyl1,66.03
Galr3,80.06
Galr2,81.51
Ltb4r,81.87
Tpst2,91.01
Hunk,62.74
Best1,75.71
Ccnk,67.96
Cd160,74.99
Dhrs3,94.01
Zfand5,71.94
Apaf1,85.66
Apba3,65.44
Sh2d1a,83.07
Serf1,80.90
Hdac3,91.37
Tp63,63.59
Hipk1,52.82
Pias1,69.11
Soat2,81.99
Slc22a8,88.13
Mpp3,77.94
Kcnj15,85.73
Esx1,57.15
Syn1,70.16
Zbtb7a,55.68
Msc,65.80
Nfatc1,63.16
F10,79.75
Lin7b,84.34
Lin7c,87.82
Gnpda1,95.92
Cyp8b1,92.46
Yme1l1,73.61
Tcn2,90.40
Setdb1,66.28
Lrrc6,73.14
Stx8,74.52
Gcat,93.91
Akap3,50.80
Actn3,85.21
C1ql1,79.93
Nfkbil1,79.27
Olfm1,79.09
Cpd,83.80
Magea1,75.99
Magea5,75.01
Magea6,73.75
Magea8,74.69
Leprot,81.45
Abcd4,86.95
Lgmn,94.26
Invs,70.53
Afm,87.95
Tpp1,92.70
Robo1,60.74
Matn4,81.08
Sh3pxd2a,57.88
Cdc6,69.52
Mkln1,89.86
Itm2b,75.77
Coro1a,93.04
Cope,89.88
Pde4a,66.75
Rbm3,63.65
Sp1,39.99
Klf10,47.80
Ccl20,88.82
Casp14,90.93
Cst7,88.52
Grap2,71.84
Fgf18,87.19
Cd93,70.95
Sypl2,82.23
Fhit,94.41
Kcnn4,88.36
Casp8,83.37
Lancl1,98.09
Ier5,55.20
Dnajb5,81.27
Vti1a,86.07
Cyct,97.72
Mt-Cyb,97.66
Cyp1a1,93.28
Cyp1a2,93.95
Adh1,97.81
Ldhc,96.26
Dhfr,97.09
Mtco1,96.09
Mtco2,97.09
mt-Co3,97.98
Hprt1,92.48
Abl1,64.96
Mos,81.00
Rnase1,90.59
Amy1,96.50
Amy2,96.51
Klk1b1,90.58
Klk1b3,90.08
Klk1b4,91.61
Ren2,86.01
Mtatp6,88.38
Odc1,89.68
Ca2,97.31
C3,80.08
C4b,80.33
Fos,58.65
Myc,61.95
Egf,69.60
Ngf,72.82
Wap,78.99
Pomc,60.35
Cga,89.49
Ins1,55.11
Ins2,54.16
Ifna1,85.29
Ifna2,85.19
Ifnb1,92.02
Ifng,83.87
Il1a,72.38
Il3,77.58
Csf2,83.53
Il2ra,73.06
Jchain,86.63
Gm5153,89.12
?,96.12
?,97.33
?,97.56
Igkv7-33,97.02
Igk-V19-17,83.70
?,89.64
?,93.58
?,97.75
?,92.04
?,90.84
Gm5571,91.38
?,89.70
Gm10881,90.83
?,97.71
?,97.73
?,97.86
?,97.71
?,97.89
?,97.90
?,95.85
?,95.93
?,96.43
?,97.95
?,96.83
?,98.04
?,97.72
?,97.82
?,92.87
?,98.01
?,98.06
?,97.76
?,97.82
?,97.91
?,97.95
?,97.55
?,97.91
?,97.86
?,97.92
?,97.80
?,97.89
?,97.84
?,95.89
?,95.98
?,96.05
?,96.23
?,95.92
?,89.73
?,92.48
?,96.93
?,92.36
?,92.49
?,90.39
?,92.48
Cd8a,75.33
?,88.04
?,87.41
?,93.82
?,91.44
?,91.52
?,85.52
?,88.64
?,92.98
?,90.68
?,96.40
?,91.33
Ighv1-61,91.76
?,91.72
?,91.56
Ighv1-62-3,85.98
?,95.52
?,95.81
Igh-VJ558,91.12
?,91.40
?,96.04
?,95.21
?,95.07
?,96.82
?,96.14
?,96.11
?,95.88
?,88.86
?,97.02
?,97.04
?,96.92
?,96.52
?,96.88
?,96.99
?,97.01
?,96.05
?,95.04
?,91.81
?,94.90
?,96.55
?,96.12
?,93.46
?,95.61
?,94.18
?,89.56
?,91.91
?,91.52
?,90.27
?,96.26
Thy1,82.26
Igkc,96.64
?,96.94
Iglc2,96.42
Iglc3,96.25
Tcra,87.09
?,92.78
?,93.31
?,90.50
Ighg,89.05
?,88.68
Igh-1a,85.17
Igh-3,84.52
Ighg1,86.98
Ighm,84.99
?,87.18
?,62.21
?,65.77
B2m,93.99
?,85.69
H2-L,89.57
H2-Q10,90.61
H2-K1,88.18
H2-Ea,90.45
H2-Aa,89.20
?,88.95
H2-Ab1,85.20
Hba,97.59
Hbb-b1,96.87
Hbb-b2,96.98
Hbb-y,97.35
H3-5,87.42
Prm1,46.05
Tp53,74.68
Col4a1,49.82
Lamc1,77.77
Lamb1,74.72
Cryba1,92.36
Krt10,69.32
Csn1s2b,68.21
Chrnd,83.59
Mup6,91.19
Afp,88.99
Mt2,84.04
Mt1,78.17
Mucl2,64.77
Pip,88.80
Hoxa7,66.80
Hoxa3,59.84
Mtnd1,92.45
Mtnd2,93.41
Mtnd3,87.51
Mtnd4l,88.37
Mtnd4,94.63
Mtnd5,92.99
Mtnd6,79.88
Mtatp8,78.46
Cyp21,90.37
Cfd,90.86
Ada,97.90
Mycn,61.54
Iap,56.07
?,96.29
?,97.59
?,90.05
?,87.12
?,85.83
Gfap,80.84
Klk1b16,89.37
Prl2c2,82.42
Krt1,67.07
Fabp4,96.73
Tk1,81.14
Cfb,86.11
Gzmb,92.14
Tgfb1,79.09
?,87.63
?,94.15
?,87.95
?,29.85
?,90.73
H2-Eb1,88.49
Cd3d,76.50
Mb,96.77
Crygd,96.26
Crygb,96.47
Cryga,96.40
Il2,80.98
Mbp,58.22
Il5,87.19
Wnt1,86.83
Cd74,69.88
Hbb-bh0,96.97
Hbb-bh1,97.41
Araf,71.10
Chrna1,84.94
Chrng,81.97
Prl2c3,81.72
Prl7d1,87.62
Saa3,93.89
Slc4a1,79.24
Prnp,66.34
Mup11,91.52
Mup3,90.30
?,97.22
?,95.79
Igf1,56.42
Aldoc,96.80
Aldoa,96.58
Nppa,62.89
Prkaca,95.69
Prh1,51.49
Prp2,47.66
Got1,96.69
Got2,94.85
Cela2a,92.56
Tuba1b,91.96
Tuba3a,91.54
Saa1,93.06
Saa2,92.50
Src,84.64
Fgf3,78.62
Xlr,84.39
Kit,77.66
Ly6a,80.17
Itgam,85.47
Pdgfrb,72.40
Jun,62.23
Krt18,80.22
Myl1,89.12
Ldha,96.52
Lck,83.47
Ren1,85.72
?,90.05
?,90.12
?,89.47
?,86.03
Tcrg-V1,84.72
Gm5629,90.11
Ighv1-72,91.86
?,95.24
?,95.67
Cd4,85.11
?,91.05
?,83.97
?,85.39
H2-T23,88.88
?,87.64
Hbz,97.64
Nr3c1,60.67
C9,84.75
C5,80.81
Apoa4,75.88
Gpi,98.31
Abcb1b,84.69
Csn3,55.79
Ctsl,94.24
Hoxa4,66.40
Ifna7,86.91
Ptprc,75.98
Me1,96.11
Enpp1,91.05
Pim1,88.27
Tnf,82.74
Gap43,56.74
Plau,81.62
Myb,59.47
Prl,81.21
Gh1,80.93
Cfh,78.38
S100a4,83.93
Csf1,57.08
Prss2,91.54
Tyrp1,90.15
Sparc,84.41
Ttr,88.27
Ckm,95.18
Epo,84.57
Ifna5,85.42
Ifna6,86.11
Ifna4,84.85
Anxa2,94.35
Orm2,87.95
Tyms,94.28
Klk1b8,91.76
Alb,92.62
Rrm1,92.93
Bpifa2,71.18
Krt4,72.21
Il4,79.26
Serpina1a,86.80
Serpina3k,86.19
Hsp90aa1,85.54
Ercc1,76.66
Phkg1,87.52
Prm2,52.53
Pdia4,89.72
Aprt,95.84
Spta1,77.01
Zfp1,65.00
Zfp2,80.92
Egr1,49.96
Ltf,92.94
Cbr2,96.57
Fcgr2,78.11
Hck,84.22
Hsp90b1,82.67
Col3a1,55.32
Col4a2,48.10
Egr2,51.52
S100a10,91.81
Apoe,76.86
Sod1,98.19
Mdh2,93.53
Phxr5,44.05
Camk4,73.52
Il6,81.18
Fcgr3,85.37
Nefl,71.49
Nefm,59.32
Nras,92.53
C4bpa,82.44
Alas2,83.72
Krt13,76.86
Gnai2,93.98
Polr2a,76.38
Gzmc,89.66
Gzmf,90.86
Gzme,86.88
Lyz2,94.31
Cd2,77.45
Ltk,71.54
Hoxa5,64.03
Hoxa1,60.38
Hoxb6,66.72
Hoxb7,66.38
Hoxc8,65.23
Hoxb3,58.04
Hoxd3,58.20
Spink1,89.59
Pgk2,96.49
Itgb1,86.17
Lif,87.30
En1,59.45
En2,62.49
Hoxb5,63.64
Pax1,58.42
Hoxa6,65.11
P4hb,88.17
Pde6g,67.59
Lta,82.08
Ifna9,83.54
Cck,64.14
Alpl,93.47
Ncl,62.47
Pgk1,96.19
Junb,61.61
Ace,90.95
Fth1,96.26
Igf2,59.41
Myl4,89.72
Myl3,87.53
Csf1r,78.01
Prl3b1,85.10
Hmgn2,67.09
Hoxa9,63.76
Hoxb8,64.55
Hoxc9,65.89
Sod2,93.86
Chrnb1,80.82
Ctla4,81.53
Cdh1,79.66
Apoa2,73.78
Dntt,89.86
Csf3,86.80
Surf1,81.03
Surf2,70.46
Nudt10,89.36
Nudt11,89.21
Rc3h2,56.10
Chmp6,82.37
Nps,63.15
H2az1,90.91
Gp6,76.71
Lrrc4b,73.26
Pigy,85.81
Pde11a,79.27
Hoxb2,61.38
Tmco2,57.54
?,62.67
Ccno,78.77
Ptprq,73.61
Gpr25,81.01
Gpr52,81.91
Sbk3,85.06
Sbk2,88.19
Prkg1,86.99
Igsf11,72.55
Slc2a7,88.23
Mamld1,48.44
Ptcra,78.43
Igsf6,79.05
Khdc1b,87.36
Mboat4,89.26
Wipf3,61.39
Clec2l,84.01
Psmg4,89.52
Ccdc153,88.96
Atxn1l,51.08
Pla2g4b,88.14
Jmjd7,97.88
Gon7,77.93
Smim1,71.10
?,70.42
Tagap1,55.59
Alkbh1,88.33
Sult6b1,92.74
C2cd4d,67.09
Derpc,39.57
Chtf8,86.41
Ubb,92.87
Ubc,85.17
Znf703,50.59
Ly6c1,82.16
Ly6c2,82.63
Dpy19l2,80.03
Pet100,78.16
Pet117,94.37
Tmem95,77.06
Fcor,41.38
Fer1l5,76.45
Becn2,74.31
Apela,71.07
Amd1,93.65
Tdpoz1,85.24
Gm9125,84.27
Ndufb1,93.50
Strit1,84.50
Tmem254a,89.29
Tmem254b,89.79
Tmem254c,89.44
Mnda,76.78
Ifi204,80.91
Dnmt3c,71.24
Calm1,85.25
Calm2,85.11
Calm3,85.47
Catspere,86.54
Slurp2,82.91
Lynx1,81.11
Stmp1,83.34
Schip1,60.21
Eef1akmt4-Ece2,91.47
Eef1akmt4,90.75
Zfp26,71.53
Zfp27,70.44
Zfp28,61.27
Myod1,62.23
Anxa1,94.97
Eef1a1,88.55
Ccl1,83.26
Ccl2,76.36
Mycl,64.29
Il7,78.50
Hoxb4,67.98
Cdh3,76.85
Cd8b,78.29
Pol,85.99
?,75.31
Bcl2,74.59
Nid1,78.76
Alad,97.14
Csn2,55.63
Ppy,73.40
Ctsb,91.98
Hoxd4,66.74
Hoxc6,64.57
Eif4a2,87.05
Mapt,49.48
Txn,97.45
Gsta2,96.96
Gstm1,98.32
Tcea1,80.45
Il1b,77.64
Zfp11,79.89
Zfp13,65.17
Zfp14,71.87
Zp3,76.89
Cd14,87.19
Prf1,93.21
Rras,86.67
Slc3a2,84.76
H2bc7,87.77
H2bc14,87.96
Ccl3,86.82
Tnp1,61.04
Cxcl2,83.96
H1-0,69.30
Spp1,53.44
Zfy1,54.82
Sub1,77.62
Gzma,91.35
Gzmd,89.34
Mcpt1,92.39
Col1a1,54.72
Flg,43.60
Parp1,82.97
Lpl,89.51
Rrm2,79.63
Plat,82.53
Mpo,91.89
Lire1,83.31
Fn1,69.45
Tyr,89.31
Pol,87.83
Fv4,73.75
Tnp2,60.43
Fgf4,81.56
Fabp3,96.27
Rara,79.48
Lamp1,86.71
Cdk1,88.83
Defa1,68.55
Hsp90ab1,86.52
Mup1,89.87
Mup2,92.20
Mup4,91.52
Mup5,89.75
Cd1d1,90.21
Cd1d2,90.07
L1cam,80.10
Lcn2,89.85
Krt8,75.68
Cfp,84.07
Itga5,84.84
Cyp2d9,93.25
Otc,92.28
Camk2a,86.78
Itgb2,85.19
Agt,88.34
Gas2,80.85
Cd79a,75.45
Oas1a,91.79
Nudt19,89.75
Cd3g,75.07
Tcp1,88.35
Dynlt2,74.59
App,67.71
Mdk,74.02
Timp1,91.06
Ucp1,75.00
Apcs,93.13
Gusb,93.81
Prkar2a,84.55
Pfkl,92.66
Serpinb2,86.19
Ctla2a,84.80
Ctla2b,77.22
Tshb,86.64
Chrm1,75.30
Calb1,83.73
Pcp2,72.53
Rapsn,92.63
Fabp1,91.53
Cox5a,88.89
Cyp2b9,93.90
Cyp2b10,92.04
Fgl2,79.38
Nr4a1,66.30
Pdcd6,90.13
Prkar1b,86.88
Cxcl1,79.67
Cntn1,86.46
Scg5,62.01
Iapp,69.47
Rpl7a,92.03
Myog,68.25
Scd2,90.28
Gsn,89.32
Msx1,65.64
Fosb,61.07
Gzmg,88.30
Vpreb1,90.30
Vpreb2,89.11
Cd5,71.71
Rb1,77.53
Tnni2,81.03
Tpbpa,61.60
Umps,91.89
Il1r1,81.21
Scd1,92.10
Myh3,73.78
Myh8,74.96
Gnrh1,71.68
Ncam1,71.36
Icam1,87.62
Srgn,58.58
Ca1,96.99
Ssty1,83.50
Msh3,78.32
Gpd1,96.41
Gsta1,95.83
Slc4a2,66.42
Dnmt1,77.03
S100a6,86.80
Atp1b1,89.37
Ccl4,88.13
C1qb,80.78
Rpl27a,95.35
Rps16,93.69
Slc2a4,87.38
Rpl7,90.73
Mdh1,96.82
Rpsa,79.59
Calr,89.38
Gypa,60.46
Atp1b2,89.91
Fgr,83.70
Slc2a2,86.55
Mecom,50.98
H2-D1,87.48
H2-Q7,90.86
H2-Q8,89.39
H2-Q9,95.07
H2-T3,82.60
Srp54,80.64
Hspb1,69.79
Psmd3,76.37
Il1rl1,81.11
Lmnb1,82.34
Epor,67.32
Anxa6,94.96
Crp,92.69
Rplp0,80.67
Map1b,45.82
Hmox1,83.48
Ets2,64.98
Jund,64.75
Cpa3,94.58
Glul,97.75
Cdh2,79.88
Mcpt2,90.49
Insr,78.44
Ntrk2,77.97
Il9,89.09
Ifngr1,69.10
Smcp,45.21
Thbd,79.79
Rel,68.62
Irf1,65.92
Bpgm,95.50
Prph,78.24
Myf6,67.57
Cd44,52.51
Kcnc1,79.10
Cyp2a4,95.97
Rho,89.61
Prph2,87.96
Sbp,82.09
Sptb,79.13
Cd79b,74.54
Nme1,97.71
Trim30a,85.66
B4galt1,84.82
Cyp11b2,89.56
Znf271,82.27
Gstm2,98.12
Fgf2,91.34
Fgf5,76.42
Spn,54.11
Tcf3,51.75
H1-2,64.67
Rag1,81.51
Atp6v0a2,81.80
Klk1b5,91.35
Klk1b11,90.77
Klk1,92.04
Klk1b22,91.92
Klk1b9,90.96
Phxr2,66.55
Phxr1,52.56
Phxr4,59.29
Usp53,55.63
Chgb,47.25
Ca3,97.94
Ghrh,82.78
Lgals1,97.03
Prkce,80.27
Met,79.09
Fgfr1,74.87
Lgals3,75.14
Ldhb,96.03
Srp14,87.19
Blk,82.43
Slc4a3,66.99
F9,79.61
Il2rb,65.83
Lcat,87.52
Gabra6,83.05
Cnp,86.48
Pah,89.11
Mmut,93.22
Zfp58,82.39
Zfp59,63.91
Zfp60,72.72
D1Pas1,72.87
Il4r,56.44
Kcna1,78.72
Kcna3,76.42
Enpep,94.09
Ass1,96.33
Sptan1,76.78
Crisp2,92.52
Hspa1l,89.45
Pmp22,88.56
Ctsa,93.19
Gapdh,98.33
Il7r,68.96
Fes,89.18
Ghr,60.51
Atf2,60.09
Zfx,54.35
Lamp2,83.29
Hmga1,65.43
Tgfb3,76.78
Zfp37,66.84
Hspa2,90.27
Eno1,97.44
Eno2,98.11
Pou4f1,62.65
Ptbp1,68.29
Fam167b,76.11
Ap2a1,84.33
Ap2a2,86.02
Spi1,65.50
Gba,95.44
Cxcl10,89.78
Tph1,87.95
Defa-rs1,54.49
Defa-rs2,61.22
Wnt3,88.88
Selenbp1,96.78
Ppp1r15a,50.14
Cox7c,91.42
Gata1,59.17
Hk1,90.26
Ugt2b17,94.14
Ppia,98.36
Tpi1,96.83
Slc2a1,89.78
Hspa1b,89.27
Pnliprp2,92.55
Lyz1,94.20
Pcna,94.18
Hoxb1,62.91
Rpl32-ps,91.57
Ier2,64.30
Art2a,87.41
Ptpra,79.77
Cdx1,68.39
Prl3d1,88.58
Mthfd2,89.65
Loricrin,44.60
Cd48,84.17
Ctsd,85.07
Npr1,84.07
Sell,85.43
Cxcl9,85.67
Ccn1,72.60
Svs4,59.25
?,91.01
?,91.16
?,91.58
?,96.98
?,97.07
?,92.08
?,89.54
Ighv3-6,91.50
?,92.39
?,90.14
Bsg,85.76
Slc7a2,80.08
Hmgn1,62.66
Rps6ka1,77.67
Rps6ka3,77.08
Cfl1,88.48
Ca6,88.64
Adrb2,78.97
Phka1,80.77
Sdc1,55.87
Gnao1,94.65
Il10,85.20
Dao,96.14
Rarg,79.57
Krt19,81.64
Cr2,73.57
Ar,58.65
Fasn,86.08
Tnnc1,79.93
Gstp1,97.85
Ifrd1,84.48
F2,83.90
Csn1s1,51.88
Nefh,54.94
Rpl13a,96.16
Mpv17,90.18
Serpinh1,91.39
Nelfe,62.36
Ms4a1,70.82
Muc13,71.36
Trap1a,54.41
Cox5b,85.05
Gstm3,98.20
Cox4i1,89.47
Esr1,66.42
Mgp,82.43
Lsp1,61.25
Hspa5,89.92
Pdgfa,77.82
?,88.12
Hexb,92.42
Tmsb4x,82.89
Id1,62.01
Prdx3,85.38
Il13,81.56
Vim,77.89
Ntf3,73.81
Zp2,73.56
Pou5f1,66.84
Tbxt,64.95
Tnfrsf9,82.24
F3,84.25
Map2,40.07
Sag,85.33
Prkca,86.36
Fcer1a,86.77
Ms4a2,78.91
Fcer1g,75.15
Gnat1,94.44
Hoxb9,65.08
Zfy2,54.34
Prim1,92.32
Fcer2,88.16
Bmp6,69.65
Igll1,73.04
Chrne,81.96
Tnnc2,84.42
Kitlg,75.01
Cyp2a5,96.10
Gdf1,75.27
Mag,80.65
Plg,87.33
Evi2a,58.00
Klra1,79.75
Tpm3,91.95
Ubl4a,79.91
Slc10a3,77.67
C2,86.35
Il5ra,82.77
Bdnf,71.01
Myo5b,76.28
Bmp2,80.40
Bmp4,80.02
Gna11,93.15
Gnaq,93.04
Akr1b7,97.34
Abcb4,83.87
Abcb1a,86.16
Cst3,92.45
Eno3,97.56
Wnt2,87.81
Ang,90.48
Gc,92.55
Lmnb2,81.16
Fgf6,79.08
Pcsk2,92.61
Grpr,79.64
Trhr,79.79
Gpx5,90.45
Rag2,75.56
Fgfr2,74.40
Mcpt4,92.86
Ache,92.67
Sftpc,69.77
Mcpt3,88.63
Cma1,91.54
Tpsb2,90.05
Cd72,79.25
Pou3f1,61.11
Mfge8,80.58
Tap1,82.07
Tgm2,94.28
Emb,77.83
Penk,59.96
Tal1,62.16
Zfp42,61.83
Il6ra,76.81
Fech,86.40
Gadd45b,86.83
Hnf1a,58.38
Myd88,81.15
Edn1,66.57
Edn2,65.08
Ptgs1,93.18
Clk1,78.25
Wt1,50.37
Serpina1b,86.88
Rarb,78.15
Cd3e,75.03
Cbl,64.52
Gabrg2,77.61
Wnt4,91.56
Wnt5a,87.95
Wnt5b,91.16
Wnt6,83.70
Serpine1,89.68
Pthlh,64.17
Ap1g1,84.43
Zfp36,62.76
Hmbs,91.29
Gabrd,80.62
Crabp2,96.63
Eif3a,65.19
Furin,84.78
Cbx3,76.52
Ppara,80.09
Gja1,71.10
Mov10,82.35
Olfr15,83.59
Prkch,81.76
Kcne1,71.38
Ggta1,82.74
Bmp7,77.00
Pde6b,90.15
Hoxd8,64.69
Xrcc6,85.16
Pnp,93.82
Pcmt1,96.65
Acr,76.85
Ca5a,85.54
Gfus,95.75
Zfa,54.52
Irf8,75.57
Evx1,58.34
Nfya,51.60
Hdc,80.78
Gata3,58.17
Glb1,93.34
Pcgf2,75.58
Mdm2,63.21
Hoxd12,64.78
Hoxd11,61.31
Gria1,81.32
Gria2,85.13
Tcea3,75.09
Irf2,64.78
Cryab,74.13
Zfp36l2,54.99
Zfp36l1,60.29
Ces1c,91.09
Htr3a,82.13
Itgal,82.03
Cd247,62.82
Cat,95.83
Bcat1,94.10
Ppib,92.12
Wnt7a,88.49
Znf239,94.71
Capg,81.76
Cyp2d10,92.84
Cyp2d11,91.25
Gsta4,97.75
Pmp2,96.48
Lta4h,97.78
Th,85.06
Impdh2,93.21
Aldh1a1,97.89
Tec,85.86
Pax3,65.56
Cryaa,69.28
Acp2,91.83
M6pr,85.64
Myf5,65.80
Asgr2,79.27
Cdk11b,65.93
Cd24,64.82
Hsd3b1,93.44
Iap,90.13
Alpg,93.39
Ccnb1,77.48
Il1rn,87.97
Tnfrsf1a,72.17
Tnfrsf1b,64.94
Mcm3,75.18
Ndn,69.48
Col8a2,59.78
Ccnd1,87.21
Pou2f1,49.65
Rps2,82.64
Fas,77.46
Uox,95.21
Timp2,91.49
Nfkb1,74.17
Lmo2,91.28
Lyn,83.08
Bmi1,78.29
Cd19,61.48
Adrb3,79.64
Ubtf,78.22
Itgb7,82.59
Tln1,76.84
Ezr,87.34
Msn,86.21
Rdx,87.38
Gabra2,83.30
Gabra3,77.75
Hsd3b2,93.45
Hsd3b3,94.42
Fcgr1,80.25
Mgmt,83.72
Ctnna1,83.29
Klkb1,86.63
Fli1,61.69
Chga,61.95
Ptma,59.32
Cftr,74.91
U2af2,72.68
Glud1,90.67
Pik3r1,82.97
Psmd7,85.15
Pdgfra,73.08
Sars1,92.03
Marcks,49.82
Twist1,70.61
Fkbp1a,96.17
Mst1,85.97
Il3ra,79.46
Csf2rb2,65.01
Csf2rb,63.71
S100a8,95.46
Acvr2a,84.08
Acvr2b,81.28
Man2a1,90.41
Snrpb,71.14
Tgfb2,79.39
Amh,69.51
Wnt3a,88.46
Cd40,80.21
Cers1,88.72
Map4,44.20
Cd40lg,81.33
Mpz,82.66
Ets1,65.90
Gna12,91.28
Gna13,91.51
Plaa,85.90
Xrcc5,81.84
Lipc,82.89
Rpl3,97.13
H2ax,87.45
Pde6a,90.30
Rasgrf1,73.19
Gabrg3,76.02
Crem,61.46
Pdia3,91.96
Lef1,57.42
Ccl6,76.65
Cyp17a1,92.89
Cenpb,67.16
Lyl1,64.89
Mgat1,89.23
Klrb1a,80.07
Klrb1b,80.42
Klrb1c,80.78
Vav1,86.78
Hnf1b,61.85
Il1r2,81.39
Braf,68.68
Cebpb,63.60
Wnt7b,89.27
Psmb8,84.11
Psmb9,90.53
H2-DMa,87.76
Mt3,69.98
Gjc1,69.43
Gjb1,80.45
Gjb3,79.01
Gja4,76.38
Gja8,64.41
Aco1,96.11
Ctsg,89.53
Lox,69.03
Defa2,68.15
Defa3,69.30
Defa4,71.24
Defa5,70.59
Etv4,57.94
Htr1b,79.80
Apex1,90.98
Hoxd9,60.23
